date,country_code,country,sector,pay_transparency_pct,pay_transparency_pct_3ma
2024-04-01,US,United States,Pharmacy,27.425634240057,27.34384590580169
2024-04-01,US,United States,Physicians & Surgeons,27.271461005947657,27.07511661511162
2024-04-01,US,United States,Production & Manufacturing,50.73563322918629,50.540985719329
2024-04-01,US,United States,Project Management,35.74567605787012,35.93274645231173
2024-04-01,US,United States,Retail,32.651944200033874,31.68025993278074
2024-04-01,US,United States,Sales,42.45029328419997,42.147256309516855
2024-04-01,US,United States,Scientific Research & Development,27.308766895718495,27.45984822130578
2024-04-01,US,United States,Security & Public Safety,60.15632018686551,59.56795039304411
2024-04-01,US,United States,Social Science,58.98657848667575,58.661031940515755
2024-04-01,US,United States,Software Development,30.552378698847132,30.35990436659633
2024-04-01,US,United States,Therapy,54.49524442545379,54.96962431321043
2024-05-01,US,United States,Accounting,44.33773009516111,41.79661934478618
2024-05-01,US,United States,Administrative Assistance,51.3630444267553,50.077507449506925
2024-05-01,US,United States,Architecture,42.445616738782526,41.67119011215124
2024-05-01,US,United States,Arts & Entertainment,45.95431976166832,43.73414657767662
2024-05-01,US,United States,Aviation,38.44522086348889,39.48870381782128
2024-05-01,US,United States,Banking & Finance,31.30751762877973,29.997893540638373
2024-05-01,US,United States,Childcare,75.8379257385491,77.34958443496225
2024-05-01,US,United States,Civil Engineering,37.14053724879897,36.79687948750044
2024-05-01,US,United States,Cleaning & Sanitation,56.38414178030957,55.442770044407865
2024-05-01,US,United States,Community & Social Service,60.659239867769855,60.85916474865354
2024-05-01,US,United States,Construction,58.28195106480229,58.133207756877276
2024-05-01,US,United States,Customer Service,44.2648723154089,44.0810714789633
2024-05-01,US,United States,Data & Analytics,27.228578238588963,26.97884007668061
2024-05-01,US,United States,Dental,68.31666999328627,68.39502786785361
2024-05-01,US,United States,Driving,65.4905580008519,65.58085602643973
2024-05-01,US,United States,Education & Instruction,42.747884020530954,43.36175963440174
2024-05-01,US,United States,Electrical Engineering,36.48815972759635,36.302757397785406
2024-05-01,US,United States,Food Preparation & Service,38.04221280425245,36.457525082018215
2024-05-01,US,United States,Hospitality & Tourism,48.75314897110023,48.34956335481877
2024-05-01,US,United States,Human Resources,42.06411986412917,41.765304335850196
2024-05-01,US,United States,"IT Infrastructure, Operations & Support",36.435886931585415,35.6056479016564
2024-05-01,US,United States,IT Systems & Solutions,28.918283736145078,27.69831175830338
2024-05-01,US,United States,Industrial Engineering,28.058003024992196,28.37471831743821
2024-05-01,US,United States,Installation & Maintenance,54.144893049844164,53.74561540322413
2024-05-01,US,United States,Insurance,50.378424827312685,49.19023495403388
2024-05-01,US,United States,Legal,53.958382297109175,51.899660499901074
2024-05-01,US,United States,Loading & Stocking,47.43193849256365,46.55273856594717
2024-05-01,US,United States,Logistic Support,44.395320991065674,43.72818873572158
2024-05-01,US,United States,Management,35.056814323547385,33.400889761941244
2024-05-01,US,United States,Marketing,47.56238859180036,47.54330351672405
2024-05-01,US,United States,Mechanical Engineering,35.961266360099046,35.20186676025407
2024-05-01,US,United States,Media & Communications,47.75936416673713,47.98199307891047
2024-05-01,US,United States,Medical Information,31.766413431489205,31.81625599894762
2024-05-01,US,United States,Medical Technician,29.50703141828476,29.7546962601445
2024-05-01,US,United States,Nursing,38.68726034429539,39.314267769103544
2024-05-01,US,United States,Personal Care & Home Health,66.86682603268363,66.33658990738722
2024-05-01,US,United States,Pharmacy,28.168127197355304,27.860103059436696
2024-05-01,US,United States,Physicians & Surgeons,26.455040871934603,27.039326046546133
2024-05-01,US,United States,Production & Manufacturing,50.6053428953253,50.67502899121979
2024-05-01,US,United States,Project Management,36.61658754537839,36.145281038580684
2024-05-01,US,United States,Retail,34.62365820412336,33.65789968048926
2024-05-01,US,United States,Sales,43.04948871746844,42.758025447368084
2024-05-01,US,United States,Scientific Research & Development,27.22988237127055,27.368855093785005
2024-05-01,US,United States,Security & Public Safety,59.1172518058122,59.593622061716324
2024-05-01,US,United States,Social Science,57.99470185435097,58.59103071538383
2024-05-01,US,United States,Software Development,32.332687830761806,31.198916608195123
2024-05-01,US,United States,Therapy,54.952536382335616,55.003796440050536
2024-06-01,US,United States,Accounting,45.198394440830704,43.89361266049497
2024-06-01,US,United States,Administrative Assistance,51.59145793552735,50.810239767530966
2024-06-01,US,United States,Architecture,42.5739418663947,42.00912266261231
2024-06-01,US,United States,Arts & Entertainment,43.706795356723624,43.9130665917682
2024-06-01,US,United States,Aviation,40.146175933176714,39.84329679429842
2024-06-01,US,United States,Banking & Finance,33.56680556786949,31.594168841524702
2024-06-01,US,United States,Childcare,75.84730386820524,76.30090039818029
2024-06-01,US,United States,Civil Engineering,38.41648590021692,37.37617517962934
2024-06-01,US,United States,Cleaning & Sanitation,57.97044262082828,56.7375742745949
2024-06-01,US,United States,Community & Social Service,61.059908773331486,60.83183752401868
2024-06-01,US,United States,Construction,57.49350076028842,57.862190378313045
2024-06-01,US,United States,Customer Service,43.41852359362498,43.991670416595696
2024-06-01,US,United States,Data & Analytics,28.143003456663678,27.50283627080434
2024-06-01,US,United States,Dental,68.54215557209089,68.43533052780528
2024-06-01,US,United States,Driving,66.21216225019114,65.74144958325694
2024-06-01,US,United States,Education & Instruction,44.68025663612101,43.458910750739285
2024-06-01,US,United States,Electrical Engineering,38.345398138572904,37.00466246275008
2024-06-01,US,United States,Food Preparation & Service,37.817924655315004,37.46290899556857
2024-06-01,US,United States,Hospitality & Tourism,48.36226509178172,48.42138803224602
2024-06-01,US,United States,Human Resources,43.241931975975774,42.27697513212728
2024-06-01,US,United States,"IT Infrastructure, Operations & Support",36.822573561704,36.100815313518346
2024-06-01,US,United States,IT Systems & Solutions,30.606944076331832,28.942113747391826
2024-06-01,US,United States,Industrial Engineering,28.521457658974626,28.306805420153733
2024-06-01,US,United States,Installation & Maintenance,54.35261056268863,54.04742710730172
2024-06-01,US,United States,Insurance,49.60112623181605,49.363612451759685
2024-06-01,US,United States,Legal,54.01180770312061,53.04091001585541
2024-06-01,US,United States,Loading & Stocking,46.65328250603507,46.77767893698751
2024-06-01,US,United States,Logistic Support,46.11756512930898,44.6796558546896
2024-06-01,US,United States,Management,36.29674197620692,34.73894612575969
2024-06-01,US,United States,Marketing,51.09551768580839,48.8386519788697
2024-06-01,US,United States,Mechanical Engineering,37.244169443122324,36.04209006123967
2024-06-01,US,United States,Media & Communications,50.25856496444732,48.70721850177025
2024-06-01,US,United States,Medical Information,31.819842741335208,31.785374801414335
2024-06-01,US,United States,Medical Technician,29.826908097202182,29.610453486379928
2024-06-01,US,United States,Nursing,39.024188043384314,38.91338038336866
2024-06-01,US,United States,Personal Care & Home Health,67.55510451162625,66.78161219382179
2024-06-01,US,United States,Pharmacy,28.13680179585369,27.910187744421993
2024-06-01,US,United States,Physicians & Surgeons,28.217700749755515,27.314734209212588
2024-06-01,US,United States,Production & Manufacturing,50.33835192808005,50.559776017530545
2024-06-01,US,United States,Project Management,37.31715976331361,36.55980778885404
2024-06-01,US,United States,Retail,32.557623867756135,33.277742090637794
2024-06-01,US,United States,Sales,42.660047534136034,42.71994317860149
2024-06-01,US,United States,Scientific Research & Development,28.314455628638076,27.617701631875708
2024-06-01,US,United States,Security & Public Safety,58.23760713970133,59.17039304412634
2024-06-01,US,United States,Social Science,59.00683661031321,58.66270565044664
2024-06-01,US,United States,Software Development,34.54409423983922,32.4763869231494
2024-06-01,US,United States,Therapy,53.70677210611067,54.38485097130003
2024-07-01,US,United States,Accounting,44.02258313761791,44.51956922453658
2024-07-01,US,United States,Administrative Assistance,52.66966032742578,51.87472089656948
2024-07-01,US,United States,Architecture,42.82390953150242,42.614489378893204
2024-07-01,US,United States,Arts & Entertainment,46.129216193692706,45.2634437706949
2024-07-01,US,United States,Aviation,41.72487909725954,40.10542529797507
2024-07-01,US,United States,Banking & Finance,34.07061121964834,32.98164480543253
2024-07-01,US,United States,Childcare,77.15393159099668,76.27972039925032
2024-07-01,US,United States,Civil Engineering,38.85200806895287,38.13634373932293
2024-07-01,US,United States,Cleaning & Sanitation,59.0196876430788,57.79142401473888
2024-07-01,US,United States,Community & Social Service,62.45257768665054,61.39057544258397
2024-07-01,US,United States,Construction,57.01710645486278,57.59751942665114
2024-07-01,US,United States,Customer Service,43.8359020936246,43.83976600088614
2024-07-01,US,United States,Data & Analytics,30.244500397561623,28.538694030938093
2024-07-01,US,United States,Dental,67.94969803531839,68.26950786689854
2024-07-01,US,United States,Driving,68.87564721876717,66.85945582327008
2024-07-01,US,United States,Education & Instruction,48.382596217088874,45.27024562458027
2024-07-01,US,United States,Electrical Engineering,39.71637192419702,38.18330993012207
2024-07-01,US,United States,Food Preparation & Service,38.99209234204119,38.28407660053622
2024-07-01,US,United States,Hospitality & Tourism,48.000379975301605,48.371931346061196
2024-07-01,US,United States,Human Resources,45.24207011686144,43.516040652322125
2024-07-01,US,United States,"IT Infrastructure, Operations & Support",38.18923687692986,37.149232456739774
2024-07-01,US,United States,IT Systems & Solutions,32.907133243607,30.810787018694636
2024-07-01,US,United States,Industrial Engineering,30.64773927884485,29.07573332093722
2024-07-01,US,United States,Installation & Maintenance,54.77229176740271,54.42326512664516
2024-07-01,US,United States,Insurance,51.25019127773527,50.409914112288014
2024-07-01,US,United States,Legal,55.20417958942549,54.39145652988509
2024-07-01,US,United States,Loading & Stocking,47.7715331329238,47.28558471050749
2024-07-01,US,United States,Logistic Support,46.527554498103015,45.680146872825894
2024-07-01,US,United States,Management,36.49599679994,35.94985103323143
2024-07-01,US,United States,Marketing,52.81289355800347,50.490266611870744
2024-07-01,US,United States,Mechanical Engineering,38.19820707319476,37.13454762547206
2024-07-01,US,United States,Media & Communications,52.41916561077479,50.14569824731975
2024-07-01,US,United States,Medical Information,32.7751912657573,32.12048247952725
2024-07-01,US,United States,Medical Technician,30.80581342261452,30.046584312700492
2024-07-01,US,United States,Nursing,39.59771331040115,39.10305389936028
2024-07-01,US,United States,Personal Care & Home Health,67.99824945295406,67.47339333242131
2024-07-01,US,United States,Pharmacy,30.646385841820038,28.983771611676342
2024-07-01,US,United States,Physicians & Surgeons,27.296620602841294,27.32312074151047
2024-07-01,US,United States,Production & Manufacturing,50.71817979926785,50.55395820755774
2024-07-01,US,United States,Project Management,39.10884525918695,37.680864189292976
2024-07-01,US,United States,Retail,33.49744997161669,33.55957734783207
2024-07-01,US,United States,Sales,44.44103584763074,43.38352403307841
2024-07-01,US,United States,Scientific Research & Development,29.21474810019702,28.25302870003522
2024-07-01,US,United States,Security & Public Safety,59.306125679908625,58.886994875140715
2024-07-01,US,United States,Social Science,59.48470209339774,58.82874685268731
2024-07-01,US,United States,Software Development,35.681226169353316,34.18600274665146
